CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Groupe,Numero,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Pont,Num,Cote,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
False,62.0,False,3.0,0.0,2908.0,0.0,0.0,True,3484,2,True,False,False,5,718.0,0,False,True,False
False,49.0,False,0.0,1855.0,0.0,166.0,1655.0,False,3485,1,False,True,False,4,237.0,1,False,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,3485,2,False,True,False,4,237.0,1,False,False,True
False,33.0,False,0.0,3157.0,0.0,131.0,0.0,True,3485,3,False,True,False,4,237.0,1,False,False,True
False,20.0,False,0.0,559.0,21.0,0.0,5.0,True,3486,1,True,False,False,5,656.0,1,False,False,True
False,46.0,False,0.0,0.0,0.0,1529.0,3069.0,False,3487,1,False,True,False,0,39.0,1,True,False,False
False,26.0,False,0.0,0.0,0.0,0.0,0.0,False,3488,1,False,True,False,3,110.0,0,False,False,True
False,52.0,False,6.0,2333.0,11.0,1149.0,1.0,False,3488,2,False,True,False,3,110.0,0,False,False,True
,28.0,False,274.0,0.0,693.0,944.0,0.0,False,3489,1,False,False,True,5,719.0,0,False,False,True
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,3489,2,False,False,True,5,719.0,0,False,False,True
False,29.0,False,4.0,3439.0,0.0,0.0,0.0,True,3490,1,False,True,False,3,111.0,0,False,False,True
False,19.0,False,0.0,1347.0,0.0,1756.0,37.0,True,3490,2,False,True,False,3,111.0,0,True,False,False
False,15.0,False,0.0,0.0,0.0,6.0,607.0,False,3491,1,True,False,False,5,720.0,0,False,False,True
False,33.0,False,44.0,630.0,18.0,96.0,0.0,False,3492,1,True,False,False,4,238.0,1,False,False,True
False,47.0,False,0.0,10679.0,0.0,273.0,80.0,True,3495,1,False,True,False,2,127.0,1,False,False,True
False,34.0,False,0.0,6229.0,0.0,2279.0,587.0,True,3495,2,False,True,False,2,127.0,1,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,3495,3,False,True,False,2,127.0,1,True,False,False
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,3495,4,False,True,False,2,127.0,1,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,3496,1,False,False,True,5,722.0,0,False,False,True
False,27.0,False,542.0,0.0,1231.0,0.0,1.0,False,3496,2,False,False,True,5,722.0,0,False,False,True
False,38.0,True,66.0,0.0,991.0,0.0,0.0,False,3497,1,False,False,True,3,113.0,0,False,False,True
False,21.0,False,196.0,5.0,674.0,12.0,20.0,False,3499,1,True,False,False,6,574.0,0,False,False,True
False,1.0,False,0.0,0.0,0.0,0.0,0.0,True,3499,2,True,False,False,6,574.0,0,False,False,True
False,38.0,False,0.0,1025.0,23.0,0.0,0.0,True,3499,3,True,False,False,5,723.0,0,False,False,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,3499,4,True,False,False,6,574.0,0,False,False,True
False,32.0,False,1272.0,0.0,1103.0,9.0,0.0,False,3501,1,False,False,True,8,,2,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,3504,1,True,False,False,6,575.0,0,False,False,True
True,48.0,False,0.0,0.0,0.0,0.0,0.0,True,3506,1,False,True,False,1,113.0,0,True,False,False
False,22.0,False,124.0,0.0,1763.0,0.0,1014.0,False,3511,1,False,False,True,5,661.0,1,True,False,False
False,28.0,False,1.0,0.0,857.0,0.0,0.0,False,3512,1,True,False,False,5,662.0,1,True,False,False
False,19.0,False,122.0,170.0,52.0,0.0,465.0,False,3514,1,True,False,False,6,576.0,0,False,False,True
True,37.0,False,0.0,0.0,0.0,0.0,0.0,False,3515,1,False,False,True,5,725.0,0,False,False,True
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,3515,2,False,False,True,5,725.0,0,False,False,True
True,26.0,,0.0,0.0,0.0,0.0,0.0,True,3518,1,True,False,False,6,566.0,1,False,False,True
False,16.0,False,0.0,0.0,722.0,0.0,1.0,True,3519,1,True,False,False,6,577.0,0,False,False,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3519,2,True,False,False,6,577.0,0,False,False,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3519,3,True,False,False,6,577.0,0,False,False,True
False,26.0,False,0.0,597.0,0.0,0.0,212.0,False,3520,1,False,False,False,6,578.0,0,False,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,3520,2,True,False,False,8,,2,False,True,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,3521,1,False,True,False,8,,2,True,False,False
True,70.0,False,0.0,0.0,0.0,0.0,0.0,True,3521,2,False,True,False,1,135.0,1,False,False,True
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,3523,1,False,False,False,5,664.0,1,False,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,3525,1,False,False,True,5,727.0,0,False,False,True
False,18.0,True,733.0,0.0,688.0,1.0,0.0,False,3527,1,False,False,True,5,729.0,0,False,False,True
False,23.0,False,1.0,0.0,778.0,8.0,0.0,True,3528,1,True,False,False,5,666.0,1,False,False,True
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,3530,1,True,False,False,6,568.0,1,False,False,True
False,28.0,False,809.0,0.0,31.0,733.0,0.0,False,3531,1,False,False,True,5,731.0,0,True,False,False
True,45.0,,0.0,0.0,0.0,0.0,0.0,True,3531,2,False,False,True,5,731.0,0,False,False,True
False,18.0,False,1749.0,50.0,280.0,2.0,0.0,False,3533,1,False,False,True,4,211.0,0,False,False,True
False,23.0,False,0.0,30.0,0.0,106.0,566.0,False,3534,1,True,False,False,5,732.0,0,False,False,True
False,36.0,False,1304.0,0.0,7.0,18.0,0.0,False,3535,1,False,False,True,8,,2,False,False,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,3535,2,False,False,True,5,668.0,1,False,False,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,3536,1,False,True,False,0,40.0,1,True,False,False
False,29.0,False,0.0,10.0,0.0,0.0,715.0,False,3537,1,True,False,False,5,733.0,0,True,False,False
False,31.0,False,1.0,110.0,274.0,27.0,376.0,False,3539,1,True,False,False,4,239.0,1,False,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,3540,1,True,False,False,6,579.0,0,False,True,False
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,3542,1,False,False,True,5,669.0,1,False,False,True
False,39.0,False,0.0,2804.0,0.0,130.0,139.0,True,3543,1,False,True,False,2,116.0,0,False,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,3543,2,False,True,False,2,116.0,0,True,False,False
True,56.0,False,0.0,0.0,0.0,0.0,0.0,True,3543,3,False,True,False,2,116.0,0,False,False,True
False,36.0,False,0.0,10.0,0.0,0.0,0.0,False,3546,1,True,False,False,5,672.0,1,False,False,True
False,21.0,False,1099.0,0.0,1820.0,0.0,0.0,False,3547,1,False,False,True,3,112.0,1,True,False,False
False,48.0,False,0.0,1794.0,0.0,0.0,5.0,True,3548,1,True,False,False,6,580.0,0,False,False,True
True,53.0,False,0.0,0.0,0.0,0.0,0.0,False,3550,1,True,False,False,6,570.0,1,False,False,True
True,5.0,False,0.0,0.0,0.0,0.0,0.0,False,3550,2,True,False,False,6,570.0,1,False,True,False
True,21.0,False,0.0,0.0,0.0,0.0,0.0,False,3550,3,True,False,False,6,570.0,1,False,False,True
False,50.0,False,4.0,217.0,0.0,2581.0,436.0,False,3552,1,False,True,False,1,136.0,1,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,3552,2,False,True,False,1,136.0,1,False,False,True
False,28.0,False,3.0,0.0,0.0,327.0,2054.0,False,3553,1,False,False,True,8,,2,False,False,True
False,28.0,False,766.0,0.0,1.0,258.0,26.0,True,3555,1,True,False,False,5,735.0,0,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,3556,1,True,False,False,6,572.0,1,False,False,True
False,37.0,False,78.0,0.0,0.0,2948.0,0.0,False,3558,1,False,False,True,3,115.0,0,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,3558,2,False,False,True,5,737.0,0,False,False,True
False,27.0,False,249.0,0.0,65.0,812.0,55.0,False,3559,1,False,False,True,3,116.0,0,False,False,True
False,37.0,False,3.0,0.0,800.0,76.0,0.0,True,3560,1,False,False,True,3,117.0,0,False,True,False
True,43.0,False,0.0,0.0,0.0,0.0,0.0,True,3561,1,False,False,True,5,738.0,0,False,False,True
False,17.0,False,1617.0,0.0,1777.0,0.0,0.0,True,3561,2,False,False,True,3,118.0,0,False,False,True
False,21.0,False,2581.0,354.0,1158.0,139.0,548.0,False,3562,1,False,False,True,4,212.0,0,True,False,False
False,55.0,False,14.0,0.0,0.0,3778.0,1.0,False,3562,2,False,False,True,3,119.0,0,True,False,False
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,3563,1,True,False,False,6,581.0,0,False,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,3564,1,True,False,False,6,582.0,0,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,3565,1,True,False,False,6,583.0,0,False,True,False
False,19.0,False,0.0,336.0,508.0,1.0,0.0,True,3566,1,True,False,False,6,573.0,1,True,False,False
False,20.0,False,0.0,0.0,2687.0,35.0,340.0,False,3567,1,True,False,False,5,739.0,0,False,False,True
False,14.0,False,30.0,59.0,0.0,572.0,0.0,False,3568,1,True,False,False,5,740.0,0,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,3569,1,False,False,True,5,741.0,0,False,False,True
False,15.0,False,85.0,373.0,160.0,5.0,0.0,True,3570,1,False,False,False,6,574.0,1,False,True,False
False,25.0,False,19.0,0.0,0.0,1679.0,0.0,False,3572,1,True,False,False,6,584.0,0,False,False,True
False,24.0,False,0.0,33.0,0.0,84.0,1062.0,False,3573,1,True,False,False,5,673.0,1,False,True,False
False,22.0,False,0.0,4.0,0.0,0.0,1267.0,True,3576,1,True,False,False,5,742.0,0,False,False,True
False,26.0,False,1178.0,7.0,0.0,7.0,0.0,False,3577,1,False,False,True,5,743.0,0,False,False,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,3578,1,False,False,True,8,,2,True,False,False
False,20.0,False,0.0,0.0,1.0,0.0,2260.0,False,3579,1,True,False,False,5,675.0,1,False,True,False
False,53.0,False,323.0,120.0,14.0,450.0,0.0,True,3582,1,True,False,False,6,585.0,0,False,False,True
False,55.0,False,42.0,4.0,1215.0,0.0,3.0,True,3584,1,True,False,False,5,676.0,1,False,False,True
False,22.0,False,0.0,0.0,0.0,739.0,29.0,False,3586,1,True,False,False,6,586.0,0,False,False,True
False,35.0,False,576.0,0.0,459.0,22.0,0.0,False,3588,1,False,False,True,3,120.0,0,False,False,True
False,40.0,False,787.0,0.0,88.0,0.0,0.0,False,3588,2,False,False,True,3,120.0,0,False,False,True
False,22.0,False,0.0,0.0,0.0,0.0,1609.0,False,3591,1,True,False,False,4,214.0,0,False,False,True
False,22.0,False,193.0,1.0,640.0,15.0,30.0,True,3592,1,False,False,True,3,121.0,0,False,True,False
False,21.0,False,354.0,113.0,0.0,487.0,0.0,False,3592,2,False,False,True,4,215.0,0,False,False,True
True,64.0,False,0.0,0.0,0.0,0.0,0.0,True,3594,1,True,False,False,6,588.0,0,False,True,False
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,3595,1,False,True,False,1,139.0,1,False,False,True
False,8.0,False,0.0,0.0,0.0,0.0,0.0,True,3596,1,False,False,True,5,745.0,0,False,False,True
False,25.0,False,0.0,813.0,89.0,12.0,0.0,False,3597,1,True,False,False,6,589.0,0,False,False,True
False,19.0,False,616.0,0.0,46.0,0.0,14.0,False,3598,1,True,False,False,8,,2,True,False,False
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,3600,1,True,False,False,6,580.0,1,False,False,True
,11.0,False,0.0,0.0,0.0,0.0,0.0,True,3602,1,False,False,True,5,678.0,1,False,False,True
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,3605,1,True,False,False,6,592.0,0,True,False,False
True,46.0,False,0.0,0.0,0.0,0.0,0.0,False,3606,1,True,False,False,6,593.0,0,False,False,True
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,3607,1,False,False,True,5,747.0,0,False,False,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,3608,1,False,True,False,3,122.0,0,True,False,False
True,16.0,False,0.0,0.0,0.0,0.0,0.0,True,3608,2,False,True,False,3,122.0,0,False,False,True
,57.0,False,0.0,0.0,0.0,0.0,0.0,True,3608,3,False,True,False,3,122.0,0,False,False,True
False,28.0,False,5.0,2052.0,0.0,3340.0,0.0,False,3609,1,False,True,False,2,118.0,0,True,False,False
False,27.0,False,0.0,325.0,0.0,8.0,1622.0,False,3609,2,False,True,False,2,118.0,0,False,False,True
,28.0,False,0.0,0.0,0.0,0.0,0.0,True,3609,3,False,True,False,2,118.0,0,True,False,False
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,3609,4,False,True,False,2,118.0,0,True,False,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,3610,1,True,False,False,6,582.0,1,False,False,False
False,36.0,False,5.0,0.0,896.0,0.0,1.0,True,3610,2,True,False,False,5,680.0,1,False,False,True
False,24.0,False,1.0,790.0,0.0,0.0,0.0,True,3612,1,True,False,False,4,241.0,1,False,False,True
False,18.0,False,0.0,733.0,0.0,0.0,0.0,True,3613,1,True,False,False,5,748.0,0,False,False,True
False,20.0,False,2.0,0.0,7.0,2.0,547.0,False,3614,1,True,False,False,5,749.0,0,False,False,True
False,10.0,False,0.0,0.0,0.0,0.0,0.0,False,3615,1,True,False,False,6,583.0,1,True,False,False
False,27.0,False,2.0,753.0,5.0,0.0,0.0,True,3615,2,True,False,False,5,682.0,1,False,False,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,3616,1,True,False,False,6,584.0,1,True,False,False
False,36.0,False,43.0,2.0,0.0,14.0,16337.0,False,3619,1,False,True,False,1,114.0,0,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,3620,1,False,True,False,1,115.0,0,True,False,False
True,54.0,False,0.0,0.0,0.0,0.0,0.0,True,3622,1,False,True,False,2,119.0,0,True,False,False
False,38.0,False,0.0,3456.0,0.0,1486.0,1157.0,False,3622,2,False,True,False,2,119.0,0,True,False,False
False,29.0,False,0.0,0.0,0.0,0.0,0.0,False,3624,1,False,False,False,6,594.0,0,False,False,True
False,37.0,False,0.0,559.0,366.0,0.0,62.0,True,3625,1,True,False,False,4,216.0,0,False,False,True
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,3626,1,True,False,False,6,586.0,1,False,False,True
False,18.0,False,42.0,103.0,0.0,498.0,0.0,False,3628,1,True,False,False,5,752.0,0,True,False,False
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,3629,1,False,False,True,5,753.0,0,False,False,True
False,61.0,False,0.0,1.0,276.0,410.0,54.0,False,3630,1,True,False,False,5,754.0,0,False,True,False
False,19.0,False,0.0,0.0,0.0,484.0,344.0,False,3631,1,True,False,False,5,755.0,0,False,False,True
False,29.0,False,25.0,692.0,0.0,0.0,1.0,True,3634,1,True,False,False,4,242.0,1,False,False,True
False,37.0,False,1280.0,0.0,1.0,111.0,408.0,False,3636,1,False,False,True,3,123.0,0,False,False,True
False,29.0,False,125.0,5151.0,9.0,1.0,1.0,True,3639,1,False,True,False,1,140.0,1,False,False,True
False,38.0,False,0.0,695.0,0.0,49.0,876.0,False,3640,1,True,False,False,4,244.0,1,True,False,False
True,41.0,False,0.0,0.0,0.0,0.0,0.0,False,3640,2,True,False,False,6,589.0,1,False,False,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,3641,1,True,False,False,6,595.0,0,False,True,False
False,48.0,False,0.0,0.0,1.0,0.0,0.0,False,3641,2,True,False,False,6,595.0,0,False,False,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3641,3,True,False,False,8,,2,False,False,True
False,46.0,False,105.0,335.0,0.0,72.0,388.0,False,3642,1,True,False,False,5,757.0,0,False,False,True
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,3644,1,False,False,True,5,686.0,1,False,False,True
True,42.0,False,0.0,0.0,0.0,0.0,0.0,True,3645,1,False,False,True,3,124.0,0,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,3645,2,False,False,True,3,124.0,0,False,False,True
True,16.0,False,0.0,0.0,0.0,0.0,0.0,True,3645,3,False,False,True,3,124.0,0,False,False,True
True,43.0,False,0.0,0.0,0.0,0.0,0.0,True,3645,4,False,False,True,3,124.0,0,False,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,3645,5,False,False,True,3,124.0,0,False,False,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,3647,1,False,True,False,2,132.0,1,True,False,False
False,39.0,False,0.0,0.0,0.0,1144.0,0.0,False,3648,1,True,False,False,5,687.0,1,False,True,False
True,37.0,False,0.0,0.0,0.0,0.0,0.0,True,3650,1,True,False,False,6,596.0,0,False,False,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,False,3652,1,True,False,False,6,591.0,1,False,False,True
False,29.0,False,97.0,0.0,444.0,366.0,0.0,False,3653,1,True,False,False,6,592.0,1,False,False,True
False,14.0,False,1.0,0.0,827.0,0.0,3.0,False,3654,1,True,False,False,5,689.0,1,True,False,False
False,15.0,False,0.0,398.0,0.0,467.0,0.0,False,3654,2,True,False,False,5,689.0,1,False,False,True
False,17.0,False,0.0,432.0,0.0,3003.0,0.0,False,3655,1,True,False,False,5,690.0,1,False,False,True
True,4.0,False,0.0,0.0,0.0,0.0,0.0,True,3658,1,True,False,False,6,593.0,1,False,False,True
False,24.0,False,3.0,2053.0,335.0,0.0,4.0,True,3658,2,True,False,False,4,245.0,1,False,False,True
False,27.0,False,42.0,0.0,671.0,71.0,0.0,False,3660,1,True,False,False,6,594.0,1,False,False,True
False,22.0,False,0.0,171.0,2233.0,1.0,800.0,True,3662,1,False,True,False,1,142.0,1,True,False,False
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,3662,2,False,True,False,1,142.0,1,True,False,False
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,3664,1,False,False,True,5,691.0,1,False,False,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,3665,1,True,False,False,6,595.0,1,True,False,False
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,3667,1,False,True,False,0,42.0,1,True,False,False
True,41.0,False,0.0,0.0,0.0,0.0,0.0,True,3668,1,False,True,False,2,120.0,0,True,False,False
False,50.0,False,43.0,661.0,1.0,85.0,0.0,False,3671,1,True,False,False,4,246.0,1,False,False,True
False,34.0,False,232.0,457.0,1.0,218.0,0.0,True,3674,1,True,False,False,6,600.0,1,True,False,False
False,24.0,False,105.0,0.0,37.0,518.0,0.0,False,3677,1,True,False,False,5,694.0,1,False,True,False
False,24.0,False,0.0,0.0,788.0,0.0,3.0,True,3678,1,True,False,False,4,247.0,1,False,False,True
False,45.0,False,0.0,0.0,0.0,0.0,0.0,False,3679,1,False,True,False,1,116.0,0,False,False,True
False,35.0,False,0.0,388.0,0.0,1792.0,2891.0,False,3680,1,False,True,False,2,121.0,0,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,3680,2,False,True,False,2,121.0,0,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,3681,1,False,True,False,1,144.0,1,True,False,False
False,21.0,False,4.0,0.0,137.0,1640.0,455.0,False,3681,2,False,True,False,1,144.0,1,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,3682,1,False,False,True,5,761.0,0,False,False,True
False,24.0,False,25.0,284.0,0.0,330.0,64.0,False,3686,1,True,False,False,5,696.0,1,False,False,True
False,2.0,False,0.0,0.0,0.0,0.0,0.0,True,3688,1,False,False,True,5,697.0,1,True,False,False
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3688,2,False,False,True,5,697.0,1,False,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,3688,3,False,False,True,5,697.0,1,False,False,True
False,35.0,False,0.0,30.0,357.0,435.0,0.0,True,3690,1,True,False,False,5,762.0,0,False,False,True
False,34.0,False,1404.0,0.0,4.0,359.0,0.0,False,3691,1,False,False,True,5,763.0,0,False,False,True
False,26.0,False,808.0,60.0,0.0,16.0,3.0,False,3692,1,True,False,False,6,598.0,0,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,3693,1,True,False,False,6,603.0,1,False,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,3699,1,False,True,False,2,123.0,0,True,False,False
False,25.0,,0.0,17432.0,0.0,241.0,2102.0,True,3699,2,False,True,False,2,123.0,0,True,False,False
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,3699,3,False,True,False,2,123.0,0,True,False,False
False,57.0,False,0.0,3859.0,13.0,195.0,3874.0,False,3699,4,False,True,False,2,123.0,0,False,False,True
False,23.0,False,58.0,396.0,15.0,0.0,180.0,False,3700,1,True,False,False,5,767.0,0,False,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,3702,1,False,False,True,4,220.0,0,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,3703,1,False,False,False,5,768.0,0,False,False,True
False,20.0,False,1377.0,267.0,36.0,0.0,0.0,False,3703,2,False,False,True,5,768.0,0,False,False,True
False,21.0,False,120.0,235.0,0.0,0.0,0.0,False,3704,1,True,False,False,5,699.0,1,False,False,True
False,19.0,False,238.0,1.0,28.0,207.0,119.0,False,3705,1,True,False,False,5,769.0,0,False,False,True
False,16.0,False,424.0,0.0,246.0,370.0,0.0,False,3706,1,False,False,True,5,770.0,0,False,False,True
False,18.0,False,131.0,0.0,980.0,1.0,0.0,True,3706,2,False,False,True,5,770.0,0,False,False,True
False,18.0,False,622.0,53.0,8.0,47.0,39.0,False,3707,1,True,False,False,6,604.0,1,False,False,True
False,22.0,False,0.0,0.0,889.0,0.0,0.0,True,3707,2,True,False,False,6,604.0,1,False,False,False
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,3708,1,True,False,False,6,600.0,0,True,False,False
False,35.0,False,432.0,0.0,377.0,0.0,0.0,False,3710,1,True,False,False,6,601.0,0,True,False,False
False,8.0,False,0.0,0.0,0.0,0.0,0.0,False,3710,2,True,False,False,6,601.0,0,False,False,True
True,5.0,False,0.0,0.0,0.0,0.0,0.0,False,3710,3,True,False,False,6,601.0,0,True,False,False
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,3711,1,False,False,True,5,700.0,1,False,False,True
False,31.0,False,3471.0,0.0,232.0,0.0,0.0,False,3711,2,False,False,True,5,700.0,1,False,False,True
True,9.0,False,0.0,0.0,0.0,0.0,0.0,True,3711,3,False,False,True,5,700.0,1,False,False,True
True,56.0,False,0.0,0.0,0.0,0.0,0.0,True,3713,1,False,True,False,2,133.0,1,False,False,True
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,3713,2,False,True,False,2,133.0,1,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,3713,3,False,True,False,2,133.0,1,False,False,True
,45.0,False,48.0,1652.0,761.0,138.0,0.0,False,3714,1,False,False,True,5,702.0,1,False,False,True
False,33.0,False,33.0,397.0,354.0,0.0,0.0,False,3714,2,False,False,True,3,116.0,1,False,True,False
True,2.0,False,0.0,0.0,0.0,0.0,0.0,False,3715,1,True,False,False,6,602.0,0,False,True,False
True,1.0,False,0.0,0.0,0.0,0.0,0.0,False,3715,2,True,False,False,6,602.0,0,False,False,True
False,2.0,False,0.0,0.0,0.0,0.0,0.0,True,3715,3,True,False,False,6,602.0,0,False,False,True
True,16.0,False,0.0,0.0,0.0,0.0,0.0,False,3715,4,True,False,False,6,602.0,0,False,False,True
False,18.0,False,18.0,2.0,1769.0,1.0,2.0,True,3716,1,True,False,False,6,603.0,0,False,False,True
False,28.0,True,1193.0,0.0,2509.0,0.0,0.0,False,3719,1,False,False,True,8,,2,False,False,True
True,45.0,False,0.0,0.0,0.0,0.0,0.0,True,3719,2,False,False,True,5,704.0,1,False,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,3724,1,True,False,False,6,609.0,1,False,False,True
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,3726,1,True,False,False,6,604.0,0,False,False,True
True,16.0,False,0.0,0.0,0.0,0.0,0.0,True,3728,1,True,False,False,6,612.0,1,False,True,False
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,3729,1,True,False,False,6,605.0,0,False,True,False
True,5.0,False,0.0,0.0,0.0,0.0,0.0,True,3732,1,False,True,False,0,43.0,1,True,False,False
False,29.0,False,0.0,8444.0,0.0,2989.0,8735.0,False,3732,2,False,True,False,0,43.0,1,False,False,True
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,3732,3,False,True,False,0,43.0,1,False,False,True
False,27.0,False,3340.0,588.0,0.0,173.0,71.0,False,3732,4,False,True,False,0,43.0,1,True,False,False
False,34.0,True,0.0,4.0,0.0,685.0,1779.0,False,3733,1,False,True,False,3,118.0,1,False,False,True
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,3734,1,True,False,False,6,606.0,0,False,True,False
False,43.0,False,2.0,3846.0,0.0,3.0,346.0,True,3735,1,False,True,False,3,119.0,1,False,False,True
False,30.0,False,0.0,787.0,116.0,1924.0,2.0,False,3735,2,False,True,False,3,119.0,1,True,False,False
False,61.0,False,328.0,5193.0,0.0,20.0,533.0,True,3736,1,False,True,False,1,145.0,1,False,False,True
False,48.0,False,0.0,0.0,632.0,250.0,0.0,False,3737,1,True,False,False,6,614.0,1,False,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,3737,2,True,False,False,6,614.0,1,True,False,False
False,19.0,False,0.0,312.0,2.0,76.0,418.0,False,3739,1,True,False,False,6,615.0,1,False,False,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,3741,1,False,True,False,1,117.0,0,False,False,True
True,2.0,False,0.0,0.0,0.0,0.0,0.0,False,3742,1,True,False,False,6,607.0,0,True,False,False
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,3742,2,True,False,False,6,607.0,0,False,False,True
False,19.0,False,0.0,827.0,5.0,55.0,0.0,False,3743,1,True,False,False,6,616.0,1,False,False,True
False,34.0,True,0.0,490.0,869.0,0.0,0.0,True,3744,1,False,False,True,4,249.0,1,False,True,False
False,19.0,False,0.0,2.0,14.0,755.0,0.0,False,3745,1,True,False,False,6,608.0,0,False,False,True
False,39.0,False,0.0,2576.0,0.0,234.0,237.0,False,3747,1,False,True,False,1,118.0,0,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,3747,2,False,True,False,1,118.0,0,False,False,True
,53.0,False,0.0,3377.0,0.0,193.0,5563.0,False,3747,3,False,True,False,1,118.0,0,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,3747,4,False,True,False,1,118.0,0,True,False,False
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,3748,1,False,False,True,5,774.0,0,False,False,True
True,45.0,False,0.0,0.0,0.0,0.0,0.0,True,3749,1,False,True,False,1,119.0,0,True,False,False
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,3749,2,False,True,False,1,119.0,0,False,False,True
False,18.0,False,64.0,0.0,3.0,3440.0,5.0,False,3750,1,True,False,False,5,775.0,0,False,False,True
False,48.0,False,396.0,0.0,0.0,0.0,297.0,False,3750,2,True,False,False,6,610.0,0,False,False,True
