CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Groupe,Numero,Pont,Num,Cote,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan
False,31.0,False,11.0,0.0,0.0,1912.0,1120.0,False,5756,8,6,1194,1,0.0,0.0,0.0,1.0,0.0,0.0
False,23.0,False,0.0,0.0,0.0,558.0,1.0,False,5757,1,6,1195,1,0.0,0.0,0.0,0.0,1.0,0.0
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5758,1,7,934,2,0.0,0.0,0.0,0.0,1.0,0.0
True,55.0,False,0.0,0.0,0.0,0.0,0.0,True,5761,1,2,220,2,1.0,0.0,0.0,0.0,1.0,0.0
False,40.0,False,0.0,0.0,56.0,1.0,642.0,False,5763,1,6,1099,2,0.0,0.0,0.0,0.0,1.0,0.0
False,24.0,False,208.90566567984916,0.0,0.0,838.0,193.0,False,5763,2,6,1099,2,0.0,0.0,0.0,0.0,1.0,0.0
False,25.0,False,0.0,0.0,1037.0,8.0,1.0,True,5764,1,6,1100,2,0.0,0.0,0.0,0.0,1.0,0.0
False,42.0,False,0.0,1871.0,0.0,570.0,199.0,False,5765,1,3,181,1,1.0,0.0,0.0,0.0,1.0,0.0
True,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5767,1,7,936,2,0.0,0.0,0.0,1.0,0.0,0.0
True,54.0,False,0.0,0.0,0.0,0.0,0.0,True,5768,1,2,193,1,1.0,0.0,0.0,0.0,1.0,0.0
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5768,2,2,193,1,1.0,0.0,0.0,0.0,0.0,0.0
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5769,1,2,194,1,1.0,0.0,0.0,0.0,1.0,0.0
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5769,2,2,194,1,1.0,0.0,0.0,0.0,0.0,0.0
False,47.0,False,0.0,868.0,0.0,4.0,420.45060976118634,True,5771,1,7,937,2,0.0,0.0,0.0,0.0,1.0,0.0
False,23.0,False,610.0,858.0,75.0,1358.0,0.0,False,5772,1,6,1197,1,0.0,1.0,0.0,0.0,0.0,0.0
True,61.0,False,0.0,0.0,0.0,0.0,0.0,True,5773,1,3,217,2,1.0,0.0,0.0,0.0,0.0,0.0
False,21.0,False,0.0,128.0,209.0,4.0,383.0,False,5776,1,6,1102,2,0.0,0.0,0.0,0.0,1.0,0.0
False,46.0,False,559.0,25.0,186.54101611556837,22.0,765.0,False,5777,1,6,1199,1,0.0,0.0,0.0,1.0,0.0,0.0
False,36.0,False,0.0,0.0,0.0,0.0,907.0,False,5778,1,7,926,1,0.0,0.0,0.0,0.0,1.0,0.0
False,15.0,False,0.0,706.0,0.0,213.47767159520546,0.0,True,5779,1,7,938,2,0.0,0.0,0.0,0.0,1.0,0.0
False,33.0,False,2233.0,6408.0,220.3392998209564,23.0,273.0,True,5780,1,2,195,1,1.0,0.0,0.0,0.0,1.0,0.0
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5780,2,2,195,1,1.0,0.0,0.0,0.0,1.0,0.0
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5780,3,2,195,1,1.0,0.0,0.0,0.0,0.0,0.0
False,21.0,False,0.0,0.0,0.0,1.0,594.0,False,5781,1,6,1200,1,0.0,0.0,0.0,0.0,0.0,0.0
False,43.0,False,0.0,1197.0,0.0,223.0,1.0,True,5783,1,6,1201,1,0.0,0.0,0.0,0.0,0.0,0.0
False,34.0,False,571.0,0.0,0.0,0.0,0.0,False,5785,1,6,1104,2,0.0,0.0,0.0,1.0,0.0,0.0
False,47.0,False,14.0,3.0,0.0,1720.0,0.0,False,5786,1,7,928,1,0.0,0.0,0.0,1.0,0.0,0.0
False,27.0,False,850.0,0.0,681.0,1.0,0.0,True,5788,1,6,1105,2,0.0,1.0,0.0,0.0,1.0,0.0
False,46.0,False,0.0,1068.0,945.0,2587.0,811.0,False,5790,1,3,218,2,1.0,0.0,0.0,0.0,1.0,0.0
False,46.0,False,183.0,7.0,637.0,182.0,5.0,True,5791,1,7,941,2,0.0,0.0,0.0,0.0,0.0,1.0
False,40.0,False,0.0,3338.0,0.0,6344.0,199.0,False,5792,1,2,196,1,1.0,0.0,0.0,0.0,0.0,0.0
True,59.0,False,0.0,0.0,0.0,0.0,0.0,True,5793,1,5,375,2,1.0,0.0,0.0,0.0,0.0,0.0
False,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,False,5794,1,4,182,1,1.0,0.0,0.0,0.0,1.0,0.0
False,19.0,False,0.0,95.0,595.0,0.0,0.0,True,5795,1,6,1106,2,0.0,0.0,0.0,1.0,0.0,0.0
False,32.0,False,6769.0,0.0,451.96023940137957,113.0,1.0,False,5796,1,6,1107,2,0.0,1.0,0.0,0.0,1.0,0.0
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,5799,1,6,1108,2,0.0,0.0,1.0,0.0,0.0,0.0
False,40.0,False,661.0,0.0,830.0,0.0,6.0,False,5800,1,6,1203,1,0.0,0.0,0.0,0.0,0.0,1.0
False,44.0,False,815.0,219.0,22.0,0.0,0.0,True,5802,1,4,175,2,0.0,1.0,0.0,0.0,1.0,0.0
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,5804,1,7,933,1,0.0,0.0,0.0,0.0,1.0,0.0
False,22.0,False,514.0,0.0,2.0,129.0,583.0,False,5806,1,6,1109,2,0.0,0.0,0.0,0.0,1.0,0.0
False,2.0,False,0.0,0.0,0.0,0.0,0.0,False,5808,1,7,934,1,0.0,0.0,0.0,0.0,1.0,0.0
False,18.0,False,0.0,3.0,41.0,359.0,393.0,False,5808,2,6,1204,1,0.0,0.0,0.0,0.0,1.0,0.0
False,53.0,False,751.0,0.0,196.91172749730148,7.0,0.0,False,5808,3,6,1204,1,0.0,0.0,0.0,0.0,1.0,0.0
False,22.0,False,104.0,511.0,254.0,425.0,4.0,False,5809,1,6,1205,1,0.0,0.0,0.0,0.0,1.0,0.0
False,46.0,False,0.0,98.0,2077.0,0.0,0.0,True,5809,2,6,1205,1,0.0,0.0,0.0,0.0,1.0,0.0
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5810,1,7,935,1,0.0,0.0,0.0,0.0,1.0,0.0
False,31.0,False,0.0,1489.0,68.0,6.0,0.0,True,5810,2,5,366,1,0.0,0.0,1.0,0.0,1.0,0.0
False,36.0,False,1.0,4058.0,95.0,0.0,2109.0,False,5811,1,1,54,1,1.0,0.0,0.0,0.0,0.0,0.0
False,46.0,False,35.0,3953.0,0.0,2108.0,0.0,True,5811,2,1,54,1,1.0,0.0,0.0,0.0,0.0,0.0
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5812,1,7,943,2,0.0,0.0,0.0,0.0,1.0,0.0
False,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5812,2,7,943,2,0.0,0.0,0.0,0.0,1.0,0.0
True,12.0,False,0.0,0.0,0.0,0.0,0.0,True,5812,3,7,943,2,0.0,0.0,0.0,0.0,1.0,0.0
True,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5812,4,7,943,2,0.0,0.0,0.0,0.0,1.0,0.0
True,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5812,5,7,943,2,0.0,0.0,0.0,0.0,1.0,0.0
True,11.0,False,0.0,0.0,0.0,0.0,0.0,True,5812,6,7,943,2,0.0,0.0,0.0,0.0,0.0,0.0
True,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5813,1,7,936,1,0.0,0.0,0.0,0.0,1.0,0.0
False,17.0,False,513.0,0.0,669.0,0.0,0.0,False,5814,1,4,176,2,0.0,1.0,0.0,0.0,1.0,0.0
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5814,2,4,176,2,0.0,1.0,0.0,0.0,0.0,0.0
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5814,3,4,176,2,0.0,1.0,0.0,0.0,0.0,0.0
False,27.0,False,89.0,888.0,51.0,5.0,0.0,True,5814,4,4,176,2,0.0,1.0,0.0,0.0,1.0,0.0
True,54.0,False,0.0,0.0,0.0,0.0,0.0,True,5814,5,4,176,2,0.0,1.0,0.0,0.0,1.0,0.0
False,15.0,False,2309.0,0.0,1142.0,1.0,10.0,False,5814,6,4,176,2,0.0,1.0,0.0,0.0,1.0,0.0
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,5814,7,4,176,2,0.0,1.0,0.0,0.0,0.0,1.0
False,31.0,False,1.0,0.0,7.0,0.0,387.0,True,5816,1,7,937,1,0.0,0.0,0.0,0.0,1.0,0.0
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5817,1,6,1111,2,0.0,1.0,0.0,0.0,1.0,0.0
False,21.0,False,3553.0,5.0,0.0,0.0,2.0,False,5818,1,7,938,1,0.0,0.0,0.0,0.0,0.0,1.0
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5819,1,2,221,2,1.0,0.0,0.0,0.0,1.0,0.0
False,45.0,False,112.0,406.0,198.0,0.0,0.0,True,5820,1,6,1112,2,0.0,0.0,0.0,0.0,1.0,0.0
False,44.0,False,0.0,496.0,99.0,317.0,5615.0,False,5821,1,3,183,1,1.0,0.0,0.0,0.0,0.0,0.0
True,12.0,False,0.0,0.0,0.0,0.0,0.0,True,5822,1,7,939,1,0.0,0.0,0.0,0.0,1.0,0.0
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5823,1,7,944,2,0.0,0.0,0.0,0.0,0.0,0.0
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5824,1,7,940,1,0.0,0.0,0.0,0.0,0.0,0.0
False,43.0,False,0.0,8808.0,0.0,580.0,0.0,True,5825,1,2,198,1,1.0,0.0,0.0,0.0,1.0,0.0
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,5826,1,5,367,1,0.0,0.0,1.0,0.0,0.0,0.0
False,53.0,False,0.0,68.0,0.0,920.0,4.0,True,5827,1,7,945,2,0.0,0.0,0.0,0.0,1.0,0.0
False,21.0,False,621.0,0.0,0.0,0.0,0.0,False,5828,1,7,941,1,0.0,0.0,0.0,0.0,1.0,0.0
False,23.0,False,0.0,21.0,0.0,0.0,716.0,False,5829,1,6,1113,2,0.0,0.0,0.0,0.0,1.0,0.0
False,9.0,False,0.0,0.0,0.0,0.0,0.0,False,5831,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
False,19.0,False,546.0,11.0,0.0,325.0,218.0,False,5834,1,6,1206,1,0.0,0.0,0.0,0.0,0.0,1.0
True,52.0,False,0.0,0.0,0.0,0.0,0.0,True,5835,1,7,946,2,0.0,0.0,0.0,1.0,0.0,0.0
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,5836,1,2,222,2,1.0,0.0,0.0,0.0,0.0,0.0
False,62.0,False,761.0,15.0,0.0,0.0,337.7737542329559,False,5837,1,6,1114,2,0.0,0.0,0.0,0.0,1.0,0.0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5839,1,3,219,2,1.0,0.0,0.0,0.0,1.0,0.0
True,23.0,False,0.0,0.0,0.0,0.0,0.0,False,5840,1,7,946,1,0.0,0.0,0.0,0.0,1.0,0.0
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5842,1,3,220,2,1.0,0.0,0.0,0.0,0.0,0.0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5842,2,3,220,2,1.0,0.0,0.0,0.0,0.0,0.0
True,58.0,False,0.0,0.0,0.0,0.0,0.0,True,5843,1,7,947,2,0.0,0.0,0.0,0.0,1.0,0.0
False,24.0,False,0.0,30.0,835.0,0.0,0.0,True,5844,1,5,369,1,0.0,0.0,0.0,0.0,0.0,0.0
False,27.0,True,149.0,0.0,890.0,9.0,0.0,False,5846,1,5,376,2,0.0,1.0,0.0,0.0,1.0,0.0
False,33.0,False,36.0,0.0,0.0,1415.0,0.0,False,5847,1,6,1115,2,0.0,0.0,0.0,0.0,1.0,0.0
False,28.0,False,229.0,761.0,0.0,0.0,6.0,True,5848,1,5,377,2,0.0,0.0,0.0,0.0,0.0,1.0
False,39.0,False,0.0,0.0,0.0,0.0,1104.0,False,5849,1,6,1208,1,0.0,0.0,0.0,0.0,1.0,0.0
False,27.0,False,0.0,0.0,0.0,727.0,260.0,False,5852,1,5,370,1,0.0,0.0,0.0,0.0,1.0,0.0
False,36.0,False,0.0,75.0,106.0,0.0,1903.0,True,5854,1,6,1117,2,0.0,0.0,0.0,0.0,1.0,0.0
False,64.0,False,0.0,623.0,1827.0,0.0,0.0,True,5855,1,6,1209,1,0.0,0.0,0.0,0.0,1.0,0.0
False,41.0,False,0.0,0.0,687.0,0.0,65.0,True,5855,2,7,949,1,0.0,0.0,0.0,1.0,0.0,0.0
True,27.349953357930662,False,0.0,0.0,0.0,0.0,0.0,True,5856,1,2,199,1,1.0,0.0,0.0,0.0,0.0,0.0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5856,2,2,199,1,1.0,0.0,0.0,0.0,1.0,0.0
False,30.828134198697892,False,0.0,2.0,64.0,139.0,3831.0,False,5857,1,5,378,2,1.0,0.0,0.0,0.0,1.0,0.0
False,22.0,False,483.0,0.0,0.0,304.0,21.0,True,5858,1,7,948,2,0.0,0.0,0.0,0.0,0.0,0.0
False,23.0,False,0.0,456.0,2624.0,912.0,8.0,True,5859,1,5,371,1,0.0,0.0,0.0,0.0,0.0,1.0
False,40.0,False,7.0,0.0,6.0,1206.0,88.0,False,5860,1,6,1118,2,0.0,1.0,0.0,0.0,1.0,0.0
True,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5860,2,6,1118,2,0.0,1.0,0.0,0.0,1.0,0.0
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5860,3,6,1118,2,0.0,1.0,0.0,0.0,1.0,0.0
False,27.0,False,0.0,1774.0,0.0,17.0,13.0,True,5861,1,7,949,2,0.0,0.0,0.0,0.0,1.0,0.0
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5863,1,7,950,1,0.0,0.0,0.0,0.0,0.0,0.0
False,17.0,False,0.0,566.0,18.0,318.0,0.0,False,5863,2,6,1210,1,0.0,0.0,0.0,0.0,1.0,0.0
False,45.0,False,275.2188597023777,0.0,0.0,1501.0,24.0,False,5867,1,6,1212,1,0.0,0.0,0.0,0.0,1.0,0.0
False,62.0,False,104.0,53.0,194.0,436.0,0.0,False,5868,1,5,379,2,0.0,0.0,0.0,0.0,1.0,0.0
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,5869,1,7,952,2,0.0,0.0,0.0,0.0,0.0,0.0
False,24.0,False,0.0,1369.0,848.0,0.0,0.0,True,5871,1,6,1120,2,0.0,0.0,0.0,0.0,0.0,0.0
True,51.0,False,0.0,0.0,0.0,0.0,0.0,True,5874,1,7,953,2,0.0,0.0,0.0,1.0,0.0,0.0
False,49.0,False,20.0,0.0,0.0,769.0,0.0,False,5875,1,5,381,2,0.0,0.0,0.0,0.0,1.0,0.0
False,52.0,False,1364.0,131.0,444.0,0.0,0.0,True,5876,1,4,184,1,0.0,1.0,0.0,0.0,1.0,0.0
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5876,2,6,1213,1,0.0,1.0,0.0,0.0,0.0,0.0
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5876,3,6,1213,1,0.0,1.0,0.0,0.0,1.0,0.0
False,17.0,False,0.0,0.0,1552.0,0.0,143.5323864623526,False,5877,1,6,1121,2,0.0,0.0,0.0,0.0,1.0,0.0
True,47.0,False,0.0,0.0,0.0,0.0,0.0,True,5878,1,2,224,2,1.0,0.0,0.0,0.0,0.0,0.0
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5879,1,6,1122,2,0.0,1.0,0.0,0.0,1.0,0.0
True,11.0,False,0.0,0.0,0.0,0.0,0.0,True,5880,1,7,953,1,0.0,0.0,0.0,0.0,1.0,0.0
False,17.0,False,18.0,10.0,73.0,0.0,1049.0,False,5882,1,6,1214,1,0.0,0.0,0.0,0.0,1.0,0.0
False,41.0,False,8.0,532.0,0.0,0.0,100.0,True,5885,1,6,1123,2,0.0,0.0,0.0,0.0,1.0,0.0
False,55.0,False,0.0,0.0,0.0,507.0,909.0,True,5885,2,6,1123,2,0.0,0.0,0.0,0.0,1.0,0.0
False,29.0,False,0.0,2395.0,7.0,20.0,6.0,True,5885,3,6,1123,2,0.0,0.0,0.0,0.0,1.0,0.0
False,19.0,False,0.0,0.0,0.0,888.0,0.0,False,5885,4,7,954,2,0.0,0.0,0.0,0.0,1.0,0.0
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5885,5,7,954,2,0.0,0.0,0.0,0.0,0.0,0.0
False,32.0,False,4518.0,914.0,0.0,93.0,0.0,False,5885,6,7,954,2,0.0,0.0,0.0,0.0,1.0,0.0
False,27.0,False,0.0,0.0,0.0,0.0,1818.0,False,5885,7,7,954,2,0.0,0.0,0.0,0.0,1.0,0.0
False,25.0,False,0.0,0.0,892.0,0.0,0.0,True,5885,8,7,954,2,0.0,0.0,0.0,0.0,1.0,0.0
False,24.0,False,10.0,49.0,178.81569172506187,1497.0,10.0,False,5886,1,6,1216,1,0.0,1.0,0.0,0.0,1.0,0.0
True,30.0,False,0.0,0.0,0.0,0.0,0.0,False,5886,2,5,373,1,0.0,1.0,0.0,0.0,1.0,0.0
False,50.0,False,781.0,2.0,0.0,61.0,0.0,True,5887,1,5,374,1,0.0,0.0,0.0,1.0,0.0,0.0
False,51.0,False,201.0,574.0,40.0,0.0,11.0,False,5887,2,6,1217,1,0.0,0.0,0.0,0.0,0.0,1.0
False,27.0,False,1331.0,0.0,0.0,0.0,0.0,False,5888,1,6,1218,1,0.0,1.0,0.0,0.0,0.0,0.0
False,35.0,False,750.0,0.0,0.0,0.0,1065.0,False,5888,2,6,1218,1,0.0,1.0,0.0,0.0,1.0,0.0
False,48.0,False,0.0,0.0,790.0,2368.0,1292.0,False,5889,1,7,954,1,0.0,0.0,0.0,0.0,1.0,0.0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5890,1,7,955,2,0.0,0.0,0.0,0.0,1.0,0.0
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5891,1,7,955,1,0.0,0.0,0.0,1.0,0.0,0.0
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5894,1,7,957,2,0.0,0.0,0.0,1.0,0.0,0.0
False,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5897,1,3,221,2,1.0,0.0,0.0,0.0,0.0,0.0
True,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5898,1,7,958,2,0.0,0.0,0.0,0.0,0.0,0.0
True,62.0,False,0.0,627.6379485216976,0.0,0.0,0.0,True,5900,1,6,1220,1,0.0,1.0,0.0,0.0,1.0,0.0
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5900,2,6,1220,1,0.0,1.0,0.0,0.0,1.0,0.0
True,6.0,False,0.0,0.0,0.0,0.0,0.0,True,5900,3,6,1220,1,0.0,1.0,0.0,0.0,1.0,0.0
False,15.0,False,0.0,40.0,0.0,0.0,839.0,False,5901,1,6,1221,1,0.0,0.0,0.0,0.0,0.0,0.0
False,34.0,False,162.0,0.0,690.0,28.0,0.0,False,5902,1,4,177,2,0.0,1.0,0.0,1.0,0.0,0.0
False,34.0,False,223.0,0.0,13.0,514.0,41.0,False,5903,1,5,376,1,0.0,0.0,0.0,0.0,1.0,0.0
False,23.0,False,16.0,687.0,1.0,1.0,0.0,True,5905,1,7,959,2,0.0,0.0,0.0,0.0,1.0,0.0
False,51.0,False,0.0,0.0,207.0,347.0,262.0,False,5906,1,7,957,1,0.0,0.0,0.0,0.0,0.0,1.0
True,63.0,False,0.0,0.0,0.0,0.0,0.0,True,5907,1,7,960,2,0.0,0.0,0.0,1.0,0.0,0.0
False,42.0,False,84.0,392.0,300.0,0.0,0.0,True,5908,1,6,1126,2,0.0,0.0,0.0,0.0,1.0,0.0
False,19.0,False,0.0,716.0,0.0,0.0,0.0,True,5909,1,6,1127,2,0.0,0.0,0.0,0.0,0.0,0.0
True,5.0,False,0.0,0.0,0.0,0.0,0.0,True,5909,2,7,961,2,0.0,0.0,0.0,0.0,1.0,0.0
True,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5909,3,7,961,2,0.0,0.0,0.0,0.0,0.0,0.0
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,5912,1,7,963,2,0.0,0.0,0.0,0.0,1.0,0.0
False,36.0,False,0.0,6.0,0.0,1.0,1407.0,False,5913,1,4,185,1,1.0,0.0,0.0,0.0,1.0,0.0
False,32.0,False,0.0,0.0,39.0,0.0,749.0,False,5915,1,5,382,2,0.0,0.0,0.0,0.0,1.0,0.0
False,19.0,False,2.0,3.0,450.0,204.0,0.0,True,5916,1,5,383,2,0.0,0.0,0.0,0.0,0.0,1.0
False,26.0,False,0.0,2427.0,15.0,5.0,0.0,True,5919,1,1,55,1,1.0,0.0,0.0,0.0,0.0,0.0
False,33.0,False,48.0,94.0,756.0,308.0,0.0,False,5920,1,6,1223,1,0.0,0.0,0.0,0.0,1.0,0.0
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,5921,1,7,959,1,0.0,0.0,0.0,0.0,1.0,0.0
False,22.0,False,0.0,0.0,859.0,62.0,0.0,False,5921,2,6,1224,1,0.0,0.0,0.0,0.0,1.0,0.0
False,32.0,False,0.0,0.0,0.0,0.0,0.0,False,5922,1,7,960,1,0.0,0.0,0.0,0.0,1.0,0.0
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5923,1,6,1129,2,0.0,1.0,0.0,0.0,0.0,0.0
False,51.0,False,152.0,55.0,25.0,74.0,289.0,False,5924,1,6,1225,1,0.0,0.0,0.0,0.0,1.0,0.0
False,29.0,False,0.0,1644.0,0.0,0.0,3780.0,False,5925,1,2,226,2,1.0,0.0,0.0,0.0,1.0,0.0
False,16.0,False,0.0,2002.0,0.0,96.0,69.0,True,5925,2,2,226,2,1.0,0.0,0.0,0.0,1.0,0.0
False,32.0,False,0.0,0.0,0.0,241.0,4757.0,False,5925,3,2,226,2,1.0,0.0,0.0,0.0,1.0,0.0
False,24.0,False,0.0,2421.0,0.0,725.0,2300.0,False,5927,1,2,201,1,1.0,0.0,0.0,0.0,0.0,0.0
False,23.0,False,0.0,109.0,0.0,4810.0,25.0,False,5927,2,2,201,1,1.0,0.0,0.0,0.0,0.0,1.0
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,5927,3,2,201,1,1.0,0.0,0.0,0.0,0.0,0.0
False,49.0,False,0.0,1264.0,0.0,5474.0,104.0,False,5927,4,2,201,1,1.0,0.0,0.0,0.0,0.0,0.0
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,5927,5,2,201,1,1.0,0.0,0.0,0.0,1.0,0.0
False,35.0,False,4.0,3857.0,324.0,899.0,375.0,False,5927,6,2,201,1,1.0,0.0,0.0,0.0,0.0,0.0
False,43.0,False,0.0,1706.0,0.0,274.0,2056.0,False,5927,7,2,201,1,1.0,0.0,0.0,0.0,0.0,0.0
False,20.0,False,149.0,25.0,559.0,21.0,33.0,True,5928,1,5,377,1,0.0,0.0,0.0,0.0,1.0,0.0
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,5930,1,2,227,2,1.0,0.0,0.0,0.0,0.0,0.0
False,28.0,False,0.0,1014.0,0.0,2463.0,517.0,False,5930,2,2,227,2,1.0,0.0,0.0,0.0,1.0,0.0
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5930,3,2,227,2,1.0,0.0,0.0,0.0,0.0,0.0
False,39.0,False,0.0,0.0,0.0,1854.0,171.0,False,5931,1,1,56,1,1.0,0.0,0.0,0.0,0.0,0.0
False,34.0,False,1547.0,485.0,97.0,59.0,0.0,False,5933,1,6,1131,2,0.0,1.0,0.0,0.0,1.0,0.0
False,29.0,False,89.0,1725.0,158.4539674106448,0.0,3.0,True,5934,1,7,962,1,0.0,0.0,0.0,0.0,1.0,0.0
False,14.0,False,0.0,0.0,52.0,0.0,150.28360791833995,True,5938,1,5,384,2,0.0,0.0,0.0,0.0,0.0,0.0
True,27.349953357930662,False,0.0,0.0,0.0,0.0,0.0,True,5938,2,7,967,2,0.0,0.0,0.0,0.0,1.0,0.0
False,30.0,False,628.0,0.0,544.0,0.0,126.0,False,5939,1,5,385,2,0.0,0.0,1.0,0.0,1.0,0.0
False,28.26005728515062,False,72.0,914.0,0.0,0.0,7.0,True,5941,1,5,386,2,0.0,0.0,0.0,0.0,1.0,0.0
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5944,1,7,969,2,0.0,0.0,0.0,1.0,0.0,0.0
True,7.0,False,0.0,0.0,0.0,0.0,0.0,True,5945,1,7,970,2,0.0,0.0,0.0,0.0,1.0,0.0
True,34.0,False,0.0,0.0,0.0,0.0,0.0,True,5945,2,7,970,2,0.0,0.0,0.0,0.0,0.0,0.0
False,47.0,False,163.0,2.0,11.0,593.0,0.0,True,5945,3,7,970,2,0.0,0.0,0.0,1.0,0.0,0.0
False,19.0,False,300.0,5.0,642.0,0.0,0.0,False,5946,1,5,387,2,0.0,1.0,0.0,0.0,1.0,0.0
True,52.0,False,0.0,0.0,0.0,0.0,0.0,True,5947,1,5,388,2,1.0,0.0,0.0,0.0,1.0,0.0
False,19.0,False,758.0,425.0,0.0,0.0,0.0,False,5949,1,4,180,2,0.0,1.0,0.0,0.0,1.0,0.0
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5949,2,6,1132,2,0.0,1.0,0.0,0.0,1.0,0.0
False,32.0,False,230.14261735452163,5.0,0.0,64.0,0.0,False,5950,1,5,378,1,0.0,0.0,0.0,0.0,1.0,0.0
False,21.0,False,423.0,0.0,172.0,0.0,164.1897117065698,False,5951,1,6,1133,2,0.0,0.0,0.0,0.0,0.0,0.0
False,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5952,1,6,1134,2,0.0,1.0,0.0,0.0,0.0,0.0
False,13.0,False,157.0,0.0,1199.0,0.0,14.0,False,5953,1,5,390,2,0.0,1.0,0.0,0.0,1.0,0.0
False,25.0,False,2093.0,0.0,6.0,0.0,0.0,False,5954,1,5,391,2,0.0,1.0,0.0,0.0,1.0,0.0
False,33.0,False,836.0,0.0,155.0,31.0,0.0,False,5955,1,5,392,2,0.0,1.0,0.0,0.0,1.0,0.0
False,27.0,False,1379.0,0.0,414.0,0.0,805.0,False,5955,2,6,1135,2,0.0,1.0,0.0,0.0,1.0,0.0
False,21.0,False,12.0,0.0,0.0,1658.0,0.0,False,5956,1,5,379,1,0.0,0.0,0.0,0.0,1.0,0.0
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,5957,1,2,203,1,1.0,0.0,0.0,0.0,0.0,0.0
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,5957,2,2,203,1,1.0,0.0,0.0,0.0,0.0,0.0
False,58.0,True,2.0,3862.0,0.0,1482.0,73.0,False,5957,3,2,203,1,1.0,0.0,0.0,0.0,0.0,0.0
False,29.0,False,1.0,2809.0,97.0,61.0,1227.0,False,5959,1,4,181,2,1.0,0.0,0.0,0.0,1.0,0.0
True,34.0,False,0.0,0.0,0.0,0.0,0.0,True,5959,2,4,181,2,1.0,0.0,0.0,0.0,1.0,0.0
False,28.0,False,0.0,4780.0,1761.0,1.0,247.0,True,5960,1,3,222,2,1.0,0.0,0.0,0.0,1.0,0.0
False,29.0,False,3215.0,1211.0,4.0,7.0,417.0,True,5960,2,3,222,2,1.0,0.0,0.0,0.0,1.0,0.0
